START 1430394914473
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014-default 100 2496 75822 794 22197
http://localhost:3000/dbpedia2014-default 101 2496 76139 794 22292
http://localhost:3000/dbpedia2014-default 102 2496 76560 794 22422
http://localhost:3000/dbpedia2014-default 103 2496 76575 794 22425
http://localhost:3000/dbpedia2014-default 104 2496 78117 794 22862
http://localhost:3000/dbpedia2014-default 105 2496 78140 794 22868
http://localhost:3000/dbpedia2014-default 106 2496 78143 794 22868
http://localhost:3000/dbpedia2014-default 107 2496 78208 794 22883
http://localhost:3000/dbpedia2014-default 108 2496 78212 794 22883
http://localhost:3000/dbpedia2014-default 109 2496 78229 794 22888
http://localhost:3000/dbpedia2014-default 110 2496 78251 794 22894
http://localhost:3000/dbpedia2014-default 111 2496 78254 794 22894
http://localhost:3000/dbpedia2014-default 112 2496 78273 794 22900
http://localhost:3000/dbpedia2014-default 113 2496 78324 794 22914
http://localhost:3000/dbpedia2014-default 114 2496 78327 794 22914
http://localhost:3000/dbpedia2014-default 115 2496 78350 794 22920
http://localhost:3000/dbpedia2014-default 116 2496 78464 794 22948
http://localhost:3000/dbpedia2014-default 117 2496 78467 794 22948
http://localhost:3000/dbpedia2014-default 118 2496 78497 794 22954
http://localhost:3000/dbpedia2014-default 119 2496 78512 794 22959
http://localhost:3000/dbpedia2014-default 120 2496 78546 794 22970
http://localhost:3000/dbpedia2014-default 121 2496 78552 794 22971
http://localhost:3000/dbpedia2014-default 122 2496 78666 794 22999
http://localhost:3000/dbpedia2014-default 123 2496 78696 794 23008
http://localhost:3000/dbpedia2014-default 124 2496 78746 794 23021
http://localhost:3000/dbpedia2014-default 125 2496 78804 794 23030
http://localhost:3000/dbpedia2014-default 126 2496 78841 794 23041
http://localhost:3000/dbpedia2014-default 127 2496 78848 794 23041
http://localhost:3000/dbpedia2014-default 128 2496 78909 794 23054
http://localhost:3000/dbpedia2014-default 129 2496 78910 794 23054
http://localhost:3000/dbpedia2014-default 130 2496 78994 794 23078
http://localhost:3000/dbpedia2014-default 131 2496 78997 794 23078
http://localhost:3000/dbpedia2014-default 132 2496 79021 794 23084
http://localhost:3000/dbpedia2014-default 133 2496 79025 794 23084
http://localhost:3000/dbpedia2014-default 134 2496 87713 794 25457
http://localhost:3000/dbpedia2014-default 135 2496 87713 794 25457
http://localhost:3000/dbpedia2014-default 136 2496 87713 794 25457
http://localhost:3000/dbpedia2014-default 137 2496 87714 794 25457
http://localhost:3000/dbpedia2014-default 138 2496 87714 794 25457
http://localhost:3000/dbpedia2014-default 139 2496 87771 794 25476
http://localhost:3000/dbpedia2014-default 140 2496 87773 794 25476
http://localhost:3000/dbpedia2014-default 141 2496 87790 794 25482
http://localhost:3000/dbpedia2014-default 142 2496 87888 794 25509
http://localhost:3000/dbpedia2014-default 143 2496 87993 794 25515
http://localhost:3000/dbpedia2014-default 144 2496 88011 794 25520
http://localhost:3000/dbpedia2014-default 145 2496 88047 794 25530
http://localhost:3000/dbpedia2014-default 146 2496 88051 794 25530
http://localhost:3000/dbpedia2014-default 147 2496 88148 794 25557
