timestamp(ms),cpu(%),mem(b)
1430403254054,42.00000000000017,434237440
1430403254554,42.00000000000017,434229248
1430403255056,45.999999999999375,434339840
1430403255557,43.13725490209665,434339840
1430403256058,41.99999999999946,434339840
1430403256558,44.00000000000048,434606080
1430403257058,45.999999999999375,434606080
1430403257561,42.00000000000017,434839552
1430403258061,43.99999999999977,434839552
1430403258562,46.000000000000085,434860032
1430403259063,46.000000000000085,434860032
1430403259563,43.99999999999977,434860032
1430403260063,50.00000000000071,434860032
1430403260563,53.999999999999915,420179968
1430403261066,39.99999999999986,420179968
1430403261566,43.99999999999977,420175872
1430403262066,43.13725490178894,420175872
1430403262569,43.99999999999906,420175872
1430403263070,44.000000000001194,420175872
1430403263570,41.99999999999946,420155392
1430403264070,46.000000000000085,420155392
1430403264572,42.00000000000017,420155392
1430403265072,45.999999999999375,420155392
1430403265572,40.00000000000057,420155392
1430403266072,45.999999999999375,420155392
1430403266572,46.000000000000085,420179968
1430403267072,48.0000000000004,420179968
1430403267575,50,410742784
1430403268076,47.99999999999969,410742784
1430403268576,38.000000000000256,410742784
1430403269076,45.0980392158279,410742784
1430403269577,37.999999999999545,410910720
1430403270077,44.00000000000048,410910720
1430403270577,42.00000000000017,410910720
1430403271077,43.99999999999977,410910720
1430403271580,46.000000000000085,410910720
1430403272080,41.99999999999946,410910720
1430403272582,44.00000000000048,410910720
1430403273083,46.000000000000085,410910720
1430403273584,46.000000000000085,410910720
1430403274084,51.9999999999996,401276928
1430403274584,44.00000000000048,401649664
1430403275085,39.99999999999986,401862656
1430403275589,47.058823529223474,402722816
1430403276099,33.33333333343829,402722816
1430403276597,43.99999999999977,402722816
1430403277098,46.000000000000085,402722816
1430403277598,42.00000000000017,402722816
1430403278098,43.99999999999977,402722816
1430403278599,37.999999999999545,403099648
1430403279099,38.000000000000966,403099648
1430403279601,37.999999999999545,403099648
1430403280102,39.99999999999986,403283968
1430403280602,51.9999999999996,401530880
1430403281102,46.000000000000796,401301504
1430403281602,45.999999999999375,401301504
1430403282102,44.00000000000048,401301504
1430403282602,34.00000000000034,401412096
1430403283103,37.999999999999545,401412096
1430403283605,40.00000000000057,401412096
1430403284105,41.99999999999875,401412096
1430403284605,40.00000000000057,401412096
1430403285105,43.99999999999977,401633280
1430403285607,41.17647058807098,402071552
1430403286107,39.99999999999915,402071552
1430403286609,56.00000000000165,402276352
1430403287109,43.99999999999977,402255872
1430403287609,41.99999999999875,402210816
1430403288110,44.000000000001194,402210816
1430403288611,41.99999999999875,402436096
1430403289113,34.00000000000034,402665472
1430403289614,36.000000000001364,403316736
1430403290114,39.99999999999915,403730432
1430403290614,42.00000000000017,404443136
1430403291116,45.999999999999375,405487616
1430403291616,42.00000000000017,405487616
1430403292116,40.00000000000057,406151168
1430403292616,35.29411764716815,406151168
1430403293118,44.000000000001194,406151168
1430403293619,47.99999999999898,406151168
1430403294121,48.0000000000004,406007808
1430403294621,42.00000000000159,406171648
1430403295121,41.99999999999875,406171648
1430403295624,43.99999999999977,406171648
1430403296124,42.00000000000017,406171648
1430403296624,45.999999999999375,406171648
1430403297124,42.00000000000159,406171648
1430403297624,34.00000000000034,406171648
1430403298126,35.99999999999852,406171648
1430403298627,33.33333333343829,406171648
1430403299127,41.99999999999875,406171648
1430403299627,40.00000000000199,406171648
1430403300127,41.99999999999875,406171648
1430403300627,46.000000000000796,406171648
1430403301128,48.0000000000004,405168128
1430403301628,43.99999999999977,405168128
1430403302128,35.99999999999994,405123072
1430403302628,37.999999999999545,405123072
1430403303130,46.000000000000796,405123072
1430403303630,41.99999999999875,405123072
1430403304130,45.999999999999375,405123072
1430403304631,42.00000000000159,405123072
1430403305133,42.00000000000017,405123072
1430403305633,42.00000000000017,405123072
1430403306134,41.99999999999875,405123072
1430403306635,40.00000000000057,405123072
1430403307137,43.13725490178824,405123072
1430403307637,34.00000000000034,406159360
1430403308137,50,407175168
1430403308641,43.99999999999977,408072192
1430403309140,44.000000000001194,408248320
1430403309642,41.99999999999875,408834048
1430403310142,46.000000000000796,409505792
1430403310642,48.0000000000004,410112000
1430403311144,47.99999999999898,410505216
1430403311644,40.00000000000057,410746880
1430403312144,39.99999999999915,410746880
1430403312646,39.21568627463344,410746880
1430403313147,35.99999999999994,410947584
1430403313649,28.000000000000114,410947584
1430403314150,35.99999999999994,411377664
1430403314650,37.999999999999545,411803648
1430403315150,39.99999999999915,412028928
1430403315652,46.000000000000796,412028928
1430403316154,34.00000000000034,412471296
1430403316654,43.99999999999977,412917760
1430403317154,44.000000000001194,413630464
1430403317654,39.99999999999915,413884416
1430403318156,43.99999999999977,414523392
1430403318657,43.13725490178824,414957568
1430403319157,42.00000000000017,415154176
1430403319658,48.0000000000004,415383552
1430403320158,37.999999999999545,415383552
1430403320658,42.00000000000017,415383552
1430403321159,35.99999999999994,415576064
1430403321660,43.99999999999977,415576064
1430403322161,48.0000000000004,415797248
1430403322662,47.99999999999898,416243712
1430403323164,35.99999999999994,416444416
1430403323664,44.000000000001194,416444416
1430403324164,37.999999999999545,416468992
1430403324664,38.000000000000966,416468992
1430403325164,40.00000000000057,416468992
1430403325666,43.99999999999835,416468992
1430403326167,43.137254902095954,416468992
1430403326667,40.00000000000057,416702464
1430403327167,43.99999999999977,416702464
1430403327667,45.999999999999375,416702464
1430403328168,42.00000000000159,416702464
1430403328668,50,416702464
1430403329168,43.99999999999977,416702464
1430403329669,43.99999999999977,413556736
1430403330170,40.00000000000057,413532160
1430403330672,42.00000000000017,413532160
1430403331173,41.99999999999875,413532160
1430403331672,29.999999999999716,413532160
1430403332174,43.99999999999977,413532160
1430403332674,40.00000000000057,413532160
1430403333176,42.00000000000017,413532160
1430403333676,43.99999999999977,413532160
1430403334176,42.00000000000017,413753344
1430403334676,46.000000000000796,414208000
1430403335176,37.999999999999545,414208000
1430403335677,39.215686274352315,414208000
1430403336177,46.000000000000796,414208000
1430403336678,35.99999999999994,414208000
1430403337178,41.99999999999875,414208000
1430403337678,38.000000000000966,414208000
1430403338179,40.00000000000057,414208000
1430403338679,43.99999999999977,414412800
1430403339179,45.999999999999375,414412800
1430403339679,48.0000000000004,414412800
1430403340180,43.99999999999977,414412800
1430403340682,39.99999999999915,414412800
1430403341182,36.000000000001364,414412800
1430403341682,40.00000000000057,414412800
1430403342183,37.999999999999545,414412800
1430403342685,39.99999999999915,414412800
1430403343185,46.000000000000796,414412800
1430403343686,39.99999999999915,414412800
1430403344186,40.00000000000057,414412800
1430403344686,40.00000000000057,414412800
1430403345186,50,414412800
1430403345687,43.137254902095954,414412800
1430403346187,41.99999999999875,414412800
1430403346687,40.00000000000057,414412800
1430403347190,42.00000000000017,414412800
1430403347690,47.99999999999898,414412800
1430403348190,44.000000000001194,414625792
1430403348690,40.00000000000057,414826496
1430403349190,43.99999999999977,414826496
1430403349691,50,415059968
1430403350192,43.99999999999835,415059968
1430403350693,46.000000000000796,415059968
1430403351195,40.00000000000057,415059968
1430403351695,43.99999999999977,415059968
1430403352195,37.999999999999545,415059968
1430403352696,38.000000000000966,415059968
1430403353197,41.17647058836331,415059968
1430403353697,40.00000000000057,415059968
1430403354197,42.00000000000017,415059968
1430403354697,43.99999999999977,415059968
1430403355197,42.00000000000017,415059968
1430403355698,40.00000000000057,415502336
1430403356198,41.99999999999875,416378880
1430403356699,50,417206272
1430403357200,48.00000000000182,417841152
1430403357701,45.999999999997954,418459648
1430403358202,40.00000000000057,419643392
1430403358704,43.99999999999977,420610048
1430403359204,42.00000000000159,421556224
1430403359704,40.00000000000057,422072320
1430403360206,33.9999999999975,422072320
1430403360707,41.17647058807237,422658048
1430403361207,46.000000000000796,422879232
1430403361707,43.99999999999977,423141376
1430403362207,29.999999999998295,423141376
1430403362709,46.000000000000796,424009728
1430403363209,47.99999999999898,424411136
1430403363709,38.00000000000239,424632320
1430403364210,29.999999999998295,424632320
1430403364711,34.00000000000034,424857600
1430403365211,46.000000000000796,425631744
1430403365711,41.99999999999875,426446848
1430403366212,46.000000000000796,427077632
1430403366713,43.99999999999977,427520000
1430403367214,40.00000000000057,427753472
1430403367716,41.99999999999875,427753472
1430403368216,40.00000000000057,427753472
1430403368716,43.99999999999977,427753472
1430403369216,37.999999999999545,427753472
1430403369717,43.137254902095954,426704896
1430403370217,34.00000000000034,426942464
1430403370717,37.999999999999545,426942464
1430403371217,42.00000000000159,427163648
1430403371717,41.99999999999875,427610112
1430403372217,41.99999999999875,427610112
1430403372719,40.00000000000057,427610112
1430403373219,38.00000000000239,427610112
1430403373719,41.99999999999875,427610112
1430403374220,43.99999999999977,427610112
1430403374720,34.00000000000034,427610112
1430403375220,45.999999999997954,427610112
1430403375720,46.000000000000796,427610112
1430403376222,40.00000000000057,427610112
1430403376723,41.99999999999875,427610112
1430403377224,50,427839488
1430403377724,42.00000000000159,428486656
1430403378224,42.00000000000159,428920832
1430403378725,27.99999999999727,429588480
1430403379226,35.29411764691917,429801472
1430403379728,36.000000000001364,429801472
1430403380228,40.00000000000057,430219264
1430403380728,41.99999999999591,430219264
1430403381230,36.000000000004206,430219264
1430403381731,27.99999999999727,430432256
1430403382231,41.99999999999875,431075328
1430403382731,48.00000000000182,431906816
1430403383231,47.99999999999898,432517120
1430403383731,42.00000000000159,432713728
1430403384231,41.99999999999875,433569792
1430403384731,47.99999999999898,434606080
1430403385233,48.00000000000182,434606080
1430403385734,41.99999999999875,434606080
1430403386235,40.00000000000341,434606080
1430403386735,39.999999999997726,434606080
1430403387235,37.999999999999545,435044352
1430403387737,41.176470588366094,435843072
1430403388237,43.99999999999693,436072448
1430403388738,42.00000000000159,436072448
1430403389240,40.00000000000057,436506624
1430403389740,35.99999999999852,437428224
1430403390240,42.00000000000159,437678080
1430403390743,43.99999999999977,438325248
1430403391244,45.999999999997954,438325248
1430403391744,42.00000000000159,438325248
1430403392245,38.00000000000239,438325248
1430403392745,37.9999999999967,438325248
1430403393246,48.00000000000182,438325248
1430403393747,43.13725490178824,438325248
1430403394248,43.99999999999977,438325248
1430403394748,46.000000000000796,438325248
1430403395248,45.999999999997954,438325248
1430403395748,42.00000000000159,438325248
1430403396248,42.00000000000159,438325248
1430403396749,45.999999999997954,438325248
1430403397251,41.99999999999875,438325248
1430403397751,42.00000000000159,438325248
1430403398251,43.99999999999977,438325248
1430403398752,36.000000000001364,438325248
1430403399253,43.99999999999693,439205888
1430403399754,44.000000000002615,439898112
1430403400255,40.00000000000057,439898112
1430403400756,37.25490196089801,440483840
1430403401257,40.00000000000341,440905728
1430403401757,43.99999999999693,441282560
1430403402260,42.00000000000159,441966592
1430403402760,45.999999999997954,442654720
1430403403260,40.00000000000341,442875904
1430403403760,37.9999999999967,443990016
1430403404260,36.000000000001364,444637184
1430403404760,46.000000000000796,445472768
1430403405262,41.99999999999875,445923328
1430403405762,48.00000000000182,445923328
1430403406262,47.99999999999898,446857216
1430403406762,44.000000000002615,447320064
1430403407265,39.999999999997726,447320064
1430403407766,40.00000000000057,447320064
1430403408265,43.99999999999693,447533056
1430403408766,43.137254901791025,447533056
1430403409268,40.00000000000057,447533056
1430403409768,41.99999999999875,447533056
1430403410268,40.00000000000057,447533056
1430403410770,37.999999999999545,447737856
1430403411270,41.99999999999875,448577536
1430403411770,36.000000000001364,448577536
1430403412270,39.999999999997726,448577536
1430403412770,38.00000000000239,448577536
1430403413273,40.00000000000057,448823296
1430403413773,36.000000000001364,449695744
1430403414273,43.99999999999693,450342912
1430403414776,46.000000000000796,451022848
1430403415277,41.176470588366094,451461120
1430403415777,37.999999999999545,451698688
1430403416277,28.000000000000114,451698688
1430403416777,31.999999999999318,451698688
1430403417277,40.00000000000057,451698688
1430403417779,39.999999999997726,451698688
1430403418279,44.000000000002615,451698688
1430403418779,35.99999999999852,451915776
1430403419279,46.000000000000796,452366336
1430403419779,47.99999999999898,452571136
1430403420279,41.99999999999875,452571136
1430403420781,44.000000000002615,452571136
1430403421282,39.999999999997726,452571136
1430403421784,40.00000000000341,452571136
1430403422284,39.999999999997726,453017600
1430403422784,46.000000000000796,453246976
1430403423285,43.99999999999977,453246976
1430403423785,43.99999999999977,453246976
1430403424287,43.137254902095954,453246976
1430403424788,43.99999999999977,453246976
1430403425288,43.99999999999977,453246976
1430403425788,41.99999999999875,453246976
1430403426288,42.00000000000159,453246976
1430403426790,41.99999999999875,453246976
1430403427290,42.00000000000159,453246976
1430403427793,43.99999999999977,453246976
1430403428293,43.99999999999977,453246976
1430403428793,46.000000000000796,453246976
1430403429294,41.99999999999875,453246976
1430403429796,40.00000000000057,453246976
1430403430296,33.333333333200514,453246976
1430403430797,40.00000000000057,453246976
1430403431299,41.99999999999875,453246976
1430403431800,43.99999999999977,453246976
1430403432301,42.00000000000159,453246976
1430403432801,43.99999999999977,453922816
1430403433301,43.99999999999977,454627328
1430403433801,47.99999999999898,455090176
1430403434301,46.000000000000796,455745536
1430403434801,41.99999999999875,456237056
1430403435301,48.00000000000182,456724480
1430403435802,47.99999999999898,456949760
1430403436303,37.999999999999545,457641984
1430403436804,46.000000000000796,458485760
1430403437306,43.99999999999977,458711040
1430403437807,43.137254902095954,459427840
1430403438307,43.99999999999977,460128256
1430403438807,47.99999999999898,460800000
1430403439308,34.00000000000318,461037568
1430403439809,37.9999999999967,461467648
1430403440309,34.00000000000318,461697024
1430403440809,43.99999999999977,461930496
1430403441312,43.99999999999977,462381056
1430403441812,45.999999999997954,462639104
1430403442313,46.000000000000796,462639104
1430403442814,44.000000000002615,462868480
1430403443314,31.999999999999318,462868480
1430403443814,43.99999999999977,462868480
1430403444314,39.999999999997726,462868480
1430403444816,43.13725490178824,463118336
1430403445317,42.00000000000159,463364096
1430403445818,42.00000000000159,463364096
1430403446320,27.99999999999727,463589376
1430403446821,43.99999999999977,463835136
1430403447321,46.000000000000796,463835136
1430403447821,40.00000000000057,463835136
1430403448321,41.99999999999875,463835136
1430403448822,42.00000000000159,463835136
1430403449324,39.999999999997726,463835136
1430403449824,48.00000000000182,463835136
1430403450324,42.00000000000159,463835136
1430403450824,39.999999999997726,463835136
1430403451325,42.00000000000159,463835136
1430403451826,43.13725490209317,463835136
1430403452328,42.00000000000159,463835136
1430403452827,40.00000000000057,463835136
1430403453329,37.999999999999545,463835136
1430403453830,40.00000000000057,463835136
1430403454330,39.999999999997726,463835136
1430403454830,36.000000000001364,463835136
1430403455331,42.00000000000159,463835136
1430403455832,40.00000000000057,464076800
1430403456333,41.99999999999875,464744448
1430403456833,43.99999999999977,465399808
1430403457333,58.00000000000125,465399808
1430403457833,35.99999999999852,465637376
1430403458334,31.999999999999318,465862656
1430403458835,42.00000000000159,466087936
1430403459337,43.13725490178824,466087936
1430403459837,43.99999999999693,466087936
1430403460337,42.00000000000159,466087936
1430403460837,42.00000000000159,466087936
1430403461337,47.99999999999898,466087936
1430403461838,46.000000000000796,466087936
1430403462339,43.99999999999977,466087936
1430403462841,42.00000000000159,466087936
1430403463342,39.999999999997726,466087936
1430403463842,46.000000000000796,466087936
1430403464345,49.99999999999716,466087936
1430403464846,40.00000000000341,466087936
1430403465346,41.99999999999875,466087936
1430403465846,43.137254902095954,466087936
1430403466346,42.00000000000159,466087936
1430403466847,43.99999999999977,466087936
1430403467349,43.99999999999977,466087936
1430403467850,43.99999999999693,466087936
1430403468350,43.99999999999977,466087936
1430403468850,46.00000000000364,466087936
1430403469350,39.999999999997726,466087936
1430403469851,42.00000000000159,466087936
1430403470351,41.99999999999875,466087936
1430403470853,36.000000000001364,466087936
1430403471354,48.00000000000182,466087936
1430403471856,39.999999999997726,466087936
1430403472356,41.99999999999875,466087936
1430403472856,43.99999999999977,466087936
1430403473356,33.333333333200514,466087936
1430403473858,30.000000000001137,466087936
1430403474358,46.000000000000796,466333696
1430403474858,35.99999999999852,466333696
1430403475358,42.00000000000159,466333696
1430403475858,43.99999999999693,466333696
1430403476358,46.00000000000364,466333696
1430403476860,41.99999999999875,466333696
1430403477360,43.99999999999977,466333696
1430403477860,42.00000000000159,466333696
1430403478360,43.99999999999693,466333696
1430403478860,52.000000000003865,466333696
1430403479361,41.99999999999875,466333696
1430403479861,41.99999999999875,466333696
1430403480361,39.999999999997726,466333696
1430403480861,46.00000000000364,466333696
1430403481361,43.99999999999693,466333696
1430403481862,44.000000000002615,466333696
1430403482364,43.99999999999977,466333696
1430403482864,43.99999999999977,466333696
1430403483364,42.00000000000159,466333696
1430403483864,41.99999999999875,466333696
1430403484367,47.05882352955847,466333696
1430403484867,40.00000000000057,466333696
1430403485367,43.99999999999977,466333696
1430403485867,54.000000000002046,466333696
1430403486367,43.99999999999693,466333696
1430403486868,46.000000000000796,466333696
1430403487368,44.000000000002615,466333696
1430403487869,39.999999999997726,466333696
1430403488369,37.999999999999545,466333696
1430403488869,42.00000000000159,466333696
1430403489369,37.999999999999545,467218432
1430403489869,25.99999999999909,467394560
1430403490369,46.000000000000796,467988480
1430403490869,43.99999999999977,468566016
1430403491372,46.000000000000796,469016576
1430403491872,34.00000000000034,469684224
1430403492372,43.99999999999977,471252992
1430403492872,41.99999999999875,471482368
1430403493373,43.99999999999977,471891968
1430403493874,37.999999999999545,472104960
1430403494375,40.00000000000341,472567808
1430403494877,43.13725490209317,473513984
1430403495377,43.99999999999977,474394624
1430403495879,40.00000000000057,474615808
1430403496380,41.99999999999875,474845184
1430403496881,50.00000000000284,475070464
1430403497383,49.99999999999716,475287552
1430403497883,46.000000000000796,475287552
1430403498383,43.99999999999977,475525120
1430403498884,34.00000000000034,475525120
1430403499386,42.00000000000159,475525120
1430403499886,43.13725490178824,475525120
1430403500387,43.99999999999977,475525120
1430403500888,45.999999999997954,475525120
1430403501390,44.000000000002615,475525120
1430403501890,37.999999999999545,475525120
1430403502390,41.99999999999875,475525120
1430403502891,46.000000000000796,475525120
1430403503391,42.00000000000159,475525120
1430403503891,43.99999999999977,475525120
1430403504392,35.99999999999852,475525120
1430403504893,33.9999999999975,475525120
1430403505393,43.99999999999977,475525120
1430403505893,46.00000000000364,475525120
1430403506394,47.99999999999898,475525120
1430403506894,30.000000000001137,475983872
1430403507394,51.99999999999818,475983872
1430403507895,36.000000000001364,475983872
1430403508398,31.37254901970564,475983872
1430403508898,40.00000000000057,475983872
1430403509398,47.99999999999898,475983872
1430403509899,42.00000000000159,475983872
1430403510399,45.999999999997954,475983872
1430403510899,42.00000000000159,475983872
1430403511400,42.00000000000159,475983872
1430403511902,43.99999999999977,475983872
1430403512402,43.99999999999977,475983872
1430403512902,39.999999999997726,475983872
1430403513402,40.00000000000341,475983872
1430403513903,47.999999999996135,475983872
1430403514405,45.999999999997954,475983872
1430403514905,46.00000000000364,475983872
1430403515405,39.999999999997726,475983872
1430403515905,43.99999999999977,475983872
1430403516405,43.99999999999977,475983872
1430403516907,41.17647058807237,475983872
1430403517407,43.99999999999977,475983872
1430403517907,37.999999999999545,476192768
1430403518409,43.99999999999977,476192768
1430403518910,39.999999999997726,476192768
1430403519412,40.00000000000341,476192768
1430403519913,42.00000000000159,476192768
1430403520413,39.999999999997726,476430336
1430403520914,25.99999999999909,476901376
1430403521415,44.00000000000546,477130752
1430403521916,60.78431372567585,477581312
1430403522418,42.00000000000159,477581312
1430403522918,37.999999999999545,477581312
1430403523420,43.99999999999977,477581312
1430403523920,39.999999999997726,477581312
1430403524420,37.999999999999545,478023680
1430403524922,46.00000000000364,478023680
1430403525424,43.99999999999977,478023680
1430403525925,37.999999999999545,478023680
1430403526425,37.999999999999545,478023680
1430403526925,36.000000000001364,478023680
1430403527425,50,479154176
1430403527925,37.999999999999545,479641600
1430403528427,37.254901960635046,479846400
1430403528927,48.00000000000182,479846400
1430403529428,45.999999999997954,480075776
1430403529929,46.00000000000364,480075776
1430403530430,45.999999999997954,480075776
1430403530932,39.999999999997726,480075776
1430403531433,45.999999999997954,480075776
1430403531933,42.00000000000159,480075776
1430403532434,43.99999999999977,480075776
1430403532934,42.00000000000159,480075776
1430403533436,41.176470588366094,480075776
1430403533938,39.999999999997726,480075776
1430403534439,42.00000000000159,480075776
1430403534939,41.99999999999591,480075776
1430403535440,42.00000000000159,480075776
1430403535942,48.00000000000182,480075776
1430403536442,37.999999999999545,480075776
1430403536942,34.00000000000318,480075776
1430403537443,39.999999999997726,480075776
1430403537943,40.00000000000341,480075776
1430403538443,41.99999999999591,480075776
1430403538943,48.00000000000182,480075776
1430403539445,41.99999999999591,480075776
1430403539945,10.000000000002274,480489472
1430403540446,0,480489472
1430403540947,0,480489472
1430403541448,0,480489472
1430403541948,0,480489472
1430403542449,0,480489472
