START 1430393669843
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 228 2684 166269 794 48709
http://localhost:3000/dbpedia2014 229 2684 166270 794 48709
http://localhost:3000/dbpedia2014 230 2684 166324 794 48709
http://localhost:3000/dbpedia2014 231 2684 166324 794 48709
http://localhost:3000/dbpedia2014 232 2684 166324 794 48709
http://localhost:3000/dbpedia2014 233 2684 166567 794 48781
http://localhost:3000/dbpedia2014 234 2684 168042 794 49300
http://localhost:3000/dbpedia2014 235 2684 168272 794 49363
http://localhost:3000/dbpedia2014 236 2684 168320 794 49376
http://localhost:3000/dbpedia2014 237 2684 168354 794 49382
http://localhost:3000/dbpedia2014 238 2684 168382 794 49388
http://localhost:3000/dbpedia2014 239 2684 168477 794 49411
http://localhost:3000/dbpedia2014 240 2684 168544 794 49430
http://localhost:3000/dbpedia2014 241 2684 168577 794 49439
http://localhost:3000/dbpedia2014 242 2684 169490 794 49655
http://localhost:3000/dbpedia2014 243 2684 169490 794 49655
http://localhost:3000/dbpedia2014 244 2684 169491 794 49655
http://localhost:3000/dbpedia2014 245 2684 169491 794 49655
http://localhost:3000/dbpedia2014 246 2684 170188 794 49865
http://localhost:3000/dbpedia2014 247 2684 172024 794 50491
http://localhost:3000/dbpedia2014 248 2684 172025 794 50491
http://localhost:3000/dbpedia2014 249 2684 173151 794 50816
http://localhost:3000/dbpedia2014 250 2684 173154 794 50816
http://localhost:3000/dbpedia2014 251 2684 173189 794 50822
http://localhost:3000/dbpedia2014 252 2684 173222 794 50828
http://localhost:3000/dbpedia2014 253 2684 173224 794 50828
http://localhost:3000/dbpedia2014 254 2684 173242 794 50835
http://localhost:3000/dbpedia2014 255 2684 173246 794 50835
http://localhost:3000/dbpedia2014 256 2684 173279 794 50845
http://localhost:3000/dbpedia2014 257 2684 173320 794 50856
http://localhost:3000/dbpedia2014 258 2684 173430 794 50886
http://localhost:3000/dbpedia2014 259 2684 173471 794 50892
http://localhost:3000/dbpedia2014 260 2684 173491 794 50897
http://localhost:3000/dbpedia2014 261 2684 173519 794 50907
http://localhost:3000/dbpedia2014 262 2684 173522 794 50907
http://localhost:3000/dbpedia2014 263 2684 173596 794 50932
http://localhost:3000/dbpedia2014 264 2684 173647 794 50947
http://localhost:3000/dbpedia2014 265 2684 173651 794 50947
http://localhost:3000/dbpedia2014 266 2684 173691 794 50958
http://localhost:3000/dbpedia2014 267 2684 173694 794 50958
http://localhost:3000/dbpedia2014 268 2684 173798 794 50983
http://localhost:3000/dbpedia2014 269 2684 173861 794 51001
http://localhost:3000/dbpedia2014 270 2684 173868 794 51001
http://localhost:3000/dbpedia2014 271 2684 173868 794 51001
http://localhost:3000/dbpedia2014 272 2684 180734 794 52835
http://localhost:3000/dbpedia2014 273 2684 180735 794 52835
http://localhost:3000/dbpedia2014 274 2684 180736 794 52835
http://localhost:3000/dbpedia2014 275 2684 180738 794 52835
http://localhost:3000/dbpedia2014 276 2684 180750 794 52835
http://localhost:3000/dbpedia2014 277 2684 180751 794 52835
http://localhost:3000/dbpedia2014 278 2684 180809 794 52835
http://localhost:3000/dbpedia2014 279 2684 180809 794 52835
http://localhost:3000/dbpedia2014 280 2684 181330 794 52972
http://localhost:3000/dbpedia2014 281 2684 181331 794 52972
http://localhost:3000/dbpedia2014 282 2684 181354 794 52972
http://localhost:3000/dbpedia2014 283 2684 181547 794 53019
http://localhost:3000/dbpedia2014 284 2684 181922 794 53130
http://localhost:3000/dbpedia2014 285 2684 182161 794 53194
http://localhost:3000/dbpedia2014 286 2684 182506 794 53294
http://localhost:3000/dbpedia2014 287 2684 182508 794 53294
http://localhost:3000/dbpedia2014 288 2684 182838 794 53370
http://localhost:3000/dbpedia2014 289 2684 183431 794 53547
http://localhost:3000/dbpedia2014 290 2684 184228 794 53766
http://localhost:3000/dbpedia2014 291 2684 184250 794 53772
http://localhost:3000/dbpedia2014 292 2684 184254 794 53772
http://localhost:3000/dbpedia2014 293 2684 184273 794 53777
http://localhost:3000/dbpedia2014 294 2684 185014 794 53999
http://localhost:3000/dbpedia2014 295 2684 185270 794 54066
http://localhost:3000/dbpedia2014 296 2684 186243 794 54399
http://localhost:3000/dbpedia2014 297 2684 186621 794 54519
http://localhost:3000/dbpedia2014 298 2684 186623 794 54519
http://localhost:3000/dbpedia2014 299 2684 188068 794 55010
http://localhost:3000/dbpedia2014 300 2684 188081 794 55013
http://localhost:3000/dbpedia2014 301 2684 189184 794 55333
http://localhost:3000/dbpedia2014 302 2684 190322 794 55590
http://localhost:3000/dbpedia2014 303 2684 191361 794 55902
http://localhost:3000/dbpedia2014 304 2684 191362 794 55902
http://localhost:3000/dbpedia2014 305 2684 191364 794 55902
http://localhost:3000/dbpedia2014 306 2684 191365 794 55902
http://localhost:3000/dbpedia2014 307 2684 192667 794 56236
http://localhost:3000/dbpedia2014 308 2684 192667 794 56236
http://localhost:3000/dbpedia2014 309 2684 192672 794 56236
http://localhost:3000/dbpedia2014 310 2684 192673 794 56236
http://localhost:3000/dbpedia2014 311 2684 196420 794 57293
http://localhost:3000/dbpedia2014 312 2684 196456 794 57303
http://localhost:3000/dbpedia2014 313 2684 196535 794 57327
