timestamp(ms),cpu(%),mem(b)
1430393668559,24.06504445703423,3357327360
1430393669059,0,3357327360
1430393669556,0,3357327360
1430393670057,5.999999999949068,3358228480
1430393670557,34.0000000001055,3359363072
1430393671057,47.999999999956344,3360714752
1430393671560,47.999999999956344,3361411072
1430393672060,48.000000000047294,3361656832
1430393672560,47.999999999956344,3361910784
1430393673062,46.00000000009459,3362443264
1430393673562,43.99999999995998,3362705408
1430393674062,49.99999999990905,3362959360
1430393674563,42.000000000098225,3362959360
1430393675063,43.99999999995998,3362959360
1430393675564,50.00000000009095,3363229696
1430393676064,47.999999999956344,3363229696
1430393676564,50,3364253696
1430393677064,42.000000000007276,3364253696
1430393677566,52.941176470373186,3364499456
1430393678068,43.99999999995998,3364499456
1430393678568,44.00000000005093,3365023744
1430393679070,43.99999999995998,3365023744
1430393679570,42.000000000007276,3365023744
1430393680071,44.00000000005093,3365261312
1430393680573,43.99999999995998,3365261312
1430393681074,48.000000000047294,3365261312
1430393681573,41.99999999991633,3365531648
1430393682073,46.00000000000364,3365531648
1430393682574,47.999999999956344,3365793792
1430393683074,50.00000000009095,3365793792
1430393683574,46.00000000000364,3365793792
1430393684076,45.99999999991269,3365793792
1430393684579,45.09803921592056,3365793792
1430393685079,43.99999999995998,3365793792
1430393685579,42.000000000007276,3365793792
1430393686079,46.00000000000364,3365703680
1430393686581,47.999999999956344,3365703680
1430393687081,56.00000000004002,3365703680
1430393687583,47.999999999956344,3365703680
1430393688084,44.00000000005093,3365511168
1430393688585,51.999999999952706,3365511168
1430393689085,50.00000000009095,3364925440
1430393689585,55.99999999994907,3364687872
1430393690087,43.99999999995998,3364687872
1430393690587,43.13725490174923,3364687872
1430393691087,44.00000000005093,3364925440
1430393691588,43.99999999995998,3365179392
1430393692088,48.000000000047294,3365179392
1430393692588,46.00000000000364,3365179392
1430393693090,48.000000000047294,3365179392
1430393693590,46.00000000000364,3365179392
1430393694091,43.99999999995998,3365437440
1430393694591,36.00000000005821,3365437440
1430393695091,55.99999999994907,3365810176
1430393695591,53.99999999999636,3366281216
1430393696091,43.99999999995998,3366223872
1430393696591,36.00000000005821,3366469632
1430393697093,37.999999999919964,3366469632
1430393697595,50,3366469632
1430393698095,44.00000000005093,3366469632
1430393698596,46.00000000000364,3366375424
1430393699096,39.99999999996362,3366289408
1430393699597,39.21568627468639,3366211584
1430393700097,46.00000000000364,3365715968
1430393700597,35.99999999996726,3365666816
1430393701100,46.00000000000364,3365564416
1430393701600,44.00000000005093,3365380096
1430393702100,45.99999999991269,3364933632
1430393702600,42.000000000098225,3364667392
1430393703102,38.000000000010914,3364667392
1430393703604,51.999999999952706,3364667392
1430393704105,43.99999999995998,3364921344
1430393704605,52.000000000043656,3364921344
1430393705105,46.00000000000364,3364921344
1430393705608,45.09803921550969,3364921344
1430393706108,48.000000000047294,3364921344
1430393706610,45.99999999991269,3364921344
1430393707114,46.00000000000364,3364921344
1430393707614,47.999999999956344,3364921344
1430393708114,48.000000000047294,3364921344
1430393708614,46.00000000000364,3364921344
1430393709116,54.90196078452527,3364921344
1430393709618,43.99999999995998,3364921344
1430393710119,42.000000000007276,3364921344
1430393710619,46.00000000000364,3364921344
1430393711121,47.999999999956344,3364921344
1430393711622,50.00000000009095,3364921344
1430393712123,47.999999999956344,3364921344
1430393712624,44.00000000005093,3364921344
1430393713126,50,3364921344
1430393713626,45.09803921574222,3364921344
1430393714126,48.000000000047294,3364921344
1430393714627,46.00000000000364,3364921344
1430393715130,53.99999999999636,3364921344
1430393715631,51.999999999952706,3364921344
1430393716131,52.000000000043656,3364921344
1430393716631,38.000000000010914,3364921344
1430393717133,43.99999999995998,3364921344
1430393717633,50,3364921344
1430393718133,46.00000000000364,3364921344
1430393718633,47.999999999956344,3364835328
1430393719134,48.000000000047294,3364753408
1430393719636,46.00000000000364,3364753408
1430393720136,48.000000000047294,3364663296
1430393720636,47.058823529180984,3364663296
1430393721136,52.000000000043656,3364663296
1430393721636,53.99999999999636,3364663296
1430393722137,47.999999999956344,3364663296
1430393722637,50,3364663296
1430393723137,46.00000000000364,3364663296
1430393723638,50,3364663296
1430393724139,48.000000000047294,3364663296
1430393724641,41.99999999991633,3364663296
1430393725141,46.00000000000364,3364663296
1430393725642,50,3364581376
1430393726143,50.00000000009095,3364515840
1430393726643,50,3364442112
1430393727146,45.99999999991269,3364442112
1430393727646,47.999999999956344,3364442112
1430393728146,45.098039215831385,3364442112
1430393728646,48.000000000047294,3364442112
1430393729148,48.000000000047294,3364290560
1430393729649,56.00000000004002,3364032512
1430393730149,42.000000000007276,3364016128
1430393730651,39.99999999996362,3364016128
1430393731152,43.99999999995998,3364016128
1430393731652,40.00000000005457,3364016128
1430393732154,46.00000000000364,3364016128
1430393732655,47.999999999956344,3364016128
1430393733155,48.000000000047294,3364016128
1430393733660,39.215686274317484,3364007936
1430393734163,43.99999999995998,3364007936
1430393734664,39.99999999996362,3364007936
1430393735164,40.00000000005457,3364007936
1430393735666,44.00000000005093,3364225024
1430393736166,47.058823529516665,3362668544
1430393736666,51.999999999952706,3360841728
1430393737168,52.000000000043656,3359457280
1430393737669,43.99999999995998,3358642176
1430393738169,48.000000000047294,3358121984
1430393738669,44.00000000005093,3357900800
1430393739171,43.99999999995998,3357900800
1430393739672,43.99999999995998,3357900800
1430393740172,50.00000000009095,3357581312
1430393740672,33.9999999999236,3357581312
1430393741172,51.999999999952706,3356454912
1430393741672,48.000000000047294,3355729920
1430393742174,55.99999999994907,3354947584
1430393742675,44.00000000005093,3354947584
1430393743177,49.01960784294144,3354947584
1430393743680,43.99999999995998,3354742784
1430393744179,40.00000000005457,3354742784
1430393744681,43.99999999995998,3354742784
1430393745182,44.00000000005093,3354734592
1430393745682,42.000000000007276,3354955776
1430393746182,39.99999999996362,3354955776
1430393746684,42.000000000007276,3354955776
1430393747184,39.99999999996362,3354955776
1430393747684,46.00000000009459,3354955776
1430393748187,45.098039215831385,3354955776
1430393748687,42.000000000007276,3354955776
1430393749187,47.999999999865395,3354955776
1430393749687,48.000000000047294,3354955776
1430393750188,46.00000000000364,3354955776
1430393750689,52.000000000043656,3354955776
1430393751189,45.99999999991269,3354955776
1430393751690,46.00000000000364,3354955776
1430393752191,50,3354955776
1430393752691,50.00000000009095,3354955776
1430393753192,45.99999999991269,3354955776
1430393753693,36.00000000005821,3354955776
1430393754193,42.000000000007276,3354955776
1430393754693,43.99999999995998,3354955776
1430393755196,42.000000000098225,3354955776
1430393755696,45.09803921574222,3354955776
1430393756199,46.00000000009459,3354955776
1430393756699,45.99999999991269,3354955776
1430393757199,50,3354955776
1430393757700,43.99999999995998,3354955776
1430393758201,46.00000000009459,3354955776
1430393758703,45.99999999991269,3354955776
1430393759203,46.00000000009459,3354955776
1430393759703,47.999999999956344,3354955776
1430393760205,45.99999999991269,3354955776
1430393760705,48.000000000047294,3354955776
1430393761205,46.00000000000364,3354955776
1430393761706,47.058823529180984,3354955776
1430393762207,36.00000000005821,3354955776
1430393762709,51.999999999952706,3353341952
1430393763209,40.00000000014552,3352129536
1430393763709,47.999999999865395,3343618048
1430393764211,44.00000000005093,3338493952
1430393764711,48.000000000047294,3332345856
1430393765213,55.99999999994907,3327205376
1430393765713,50,3319570432
1430393766213,46.00000000000364,3307323392
1430393766718,46.00000000000364,3301416960
1430393767217,43.137254902056945,3300171776
1430393767717,42.000000000007276,3298750464
1430393768217,42.000000000007276,3298750464
1430393768719,34.00000000001455,3298738176
1430393769220,42.000000000007276,3298480128
1430393769719,38.000000000010914,3298471936
1430393770220,44.00000000005093,3298471936
1430393770722,43.99999999995998,3298471936
1430393771222,38.000000000010914,3298471936
1430393771722,47.999999999956344,3299172352
1430393772222,46.00000000000364,3299176448
1430393772723,46.00000000000364,3299704832
1430393773224,43.99999999995998,3299905536
1430393773726,48.000000000047294,3299905536
1430393774226,47.058823529180984,3300171776
1430393774727,46.00000000000364,3300171776
1430393775227,40.00000000005457,3300171776
1430393775727,37.999999999919964,3300171776
1430393776227,42.000000000098225,3300171776
1430393776727,43.99999999995998,3300171776
1430393777227,42.000000000007276,3300171776
1430393777729,39.99999999996362,3300442112
1430393778231,35.99999999996726,3300442112
1430393778731,48.000000000047294,3300442112
1430393779231,38.000000000010914,3300442112
1430393779733,43.99999999995998,3299524608
1430393780234,42.000000000007276,3299524608
1430393780736,46.00000000009459,3299524608
1430393781236,41.176470588371664,3299524608
1430393781739,47.999999999956344,3297284096
1430393782240,44.00000000005093,3295072256
1430393782741,45.99999999991269,3291680768
1430393783241,40.00000000005457,3290529792
1430393783741,47.999999999956344,3287773184
1430393784243,43.99999999995998,3286016000
1430393784743,48.000000000047294,3285528576
1430393785245,52.000000000043656,3284480000
1430393785745,53.99999999990541,3283505152
1430393786246,46.00000000009459,3282415616
1430393786748,35.29411764688574,3281842176
1430393787247,36.00000000005821,3280474112
1430393787749,39.99999999996362,3280166912
1430393788251,46.00000000000364,3280166912
1430393788751,43.99999999995998,3280166912
1430393789251,50,3280097280
1430393789753,44.00000000005093,3280097280
1430393790254,47.999999999956344,3279200256
1430393790756,39.99999999996362,3278368768
1430393791256,42.000000000007276,3276845056
1430393791757,41.176470588371664,3275591680
1430393792257,39.99999999996362,3274596352
1430393792757,48.000000000047294,3273478144
1430393793257,43.99999999995998,3273224192
