START 1430402743097
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 153 3583 99916 780 25696
http://localhost:3000/dbpedia2014 154 3583 99922 780 25696
http://localhost:3000/dbpedia2014 155 3583 99941 780 25702
http://localhost:3000/dbpedia2014 156 3583 99944 780 25702
http://localhost:3000/dbpedia2014 157 3583 104964 780 27028
http://localhost:3000/dbpedia2014 158 3583 106827 780 27465
http://localhost:3000/dbpedia2014 159 3583 106834 780 27465
http://localhost:3000/dbpedia2014 160 3583 106901 780 27480
http://localhost:3000/dbpedia2014 161 3583 107660 780 27615
http://localhost:3000/dbpedia2014 162 3583 108210 780 27740
http://localhost:3000/dbpedia2014 163 3583 114354 780 29150
http://localhost:3000/dbpedia2014 164 3583 116153 780 29493
http://localhost:3000/dbpedia2014 165 3583 117761 780 29835
http://localhost:3000/dbpedia2014 166 3583 117929 780 29875
http://localhost:3000/dbpedia2014 167 3583 119695 780 30254
http://localhost:3000/dbpedia2014 168 3583 120359 780 30407
http://localhost:3000/dbpedia2014 169 3583 121206 780 30583
http://localhost:3000/dbpedia2014 170 3583 129523 780 32513
http://localhost:3000/dbpedia2014 171 3583 139784 780 35315
http://localhost:3000/dbpedia2014 172 3583 139959 780 35357
http://localhost:3000/dbpedia2014 173 3583 146371 780 37202
http://localhost:3000/dbpedia2014 174 3583 154010 780 39198
http://localhost:3000/dbpedia2014 175 3583 157163 780 40163
http://localhost:3000/dbpedia2014 176 3583 159930 780 40895
http://localhost:3000/dbpedia2014 177 3583 159930 780 40895
http://localhost:3000/dbpedia2014 178 3583 159930 780 40895
http://localhost:3000/dbpedia2014 179 3583 160753 780 41135
http://localhost:3000/dbpedia2014 180 3583 162544 780 41670
http://localhost:3000/dbpedia2014 181 3583 163902 780 42033
http://localhost:3000/dbpedia2014 182 3583 164022 780 42066
http://localhost:3000/dbpedia2014 183 3583 164043 780 42071
http://localhost:3000/dbpedia2014 184 3583 164152 780 42098
http://localhost:3000/dbpedia2014 185 3583 164174 780 42104
http://localhost:3000/dbpedia2014 186 3583 164624 780 42235
http://localhost:3000/dbpedia2014 187 3583 164625 780 42235
http://localhost:3000/dbpedia2014 188 3583 164626 780 42235
http://localhost:3000/dbpedia2014 189 3583 164627 780 42235
http://localhost:3000/dbpedia2014 190 3583 164628 780 42235
http://localhost:3000/dbpedia2014 191 3583 164629 780 42235
http://localhost:3000/dbpedia2014 192 3583 164666 780 42235
http://localhost:3000/dbpedia2014 193 3583 164666 780 42235
http://localhost:3000/dbpedia2014 194 3583 164718 780 42248
http://localhost:3000/dbpedia2014 195 3583 165602 780 42505
http://localhost:3000/dbpedia2014 196 3583 165612 780 42505
http://localhost:3000/dbpedia2014 197 3583 165612 780 42505
http://localhost:3000/dbpedia2014 198 3583 165612 780 42505
http://localhost:3000/dbpedia2014 199 3583 166190 780 42694
http://localhost:3000/dbpedia2014 200 3583 167049 780 42933
http://localhost:3000/dbpedia2014 201 3583 167049 780 42933
http://localhost:3000/dbpedia2014 202 3583 167170 780 42963
http://localhost:3000/dbpedia2014 203 3583 167170 780 42963
http://localhost:3000/dbpedia2014 204 3583 167175 780 42963
http://localhost:3000/dbpedia2014 205 3583 167466 780 43064
http://localhost:3000/dbpedia2014 206 3583 167469 780 43064
http://localhost:3000/dbpedia2014 207 3583 167927 780 43207
http://localhost:3000/dbpedia2014 208 3583 170242 780 43801
http://localhost:3000/dbpedia2014 209 3583 170335 780 43818
http://localhost:3000/dbpedia2014 210 3583 171090 780 44046
http://localhost:3000/dbpedia2014 211 3583 183297 780 47237
http://localhost:3000/dbpedia2014 212 3583 183564 780 47315
http://localhost:3000/dbpedia2014 213 3583 184255 780 47492
http://localhost:3000/dbpedia2014 214 3583 184459 780 47509
http://localhost:3000/dbpedia2014 215 3583 185401 780 47795
http://localhost:3000/dbpedia2014 216 3583 185732 780 47872
http://localhost:3000/dbpedia2014 217 3583 185892 780 47911
http://localhost:3000/dbpedia2014 218 3583 185930 780 47920
http://localhost:3000/dbpedia2014 219 3583 186006 780 47942
http://localhost:3000/dbpedia2014 220 3583 187022 780 48188
http://localhost:3000/dbpedia2014 221 3583 187757 780 48403
http://localhost:3000/dbpedia2014 222 3583 189103 780 48821
http://localhost:3000/dbpedia2014 223 3583 189103 780 48821
http://localhost:3000/dbpedia2014 224 3583 189105 780 48821
http://localhost:3000/dbpedia2014 225 3583 189106 780 48821
http://localhost:3000/dbpedia2014 226 3583 189106 780 48821
http://localhost:3000/dbpedia2014 227 3583 189107 780 48821
http://localhost:3000/dbpedia2014 228 3583 189108 780 48821
http://localhost:3000/dbpedia2014 229 3583 189109 780 48821
http://localhost:3000/dbpedia2014 230 3583 189165 780 48821
http://localhost:3000/dbpedia2014 231 3583 189165 780 48821
http://localhost:3000/dbpedia2014 232 3583 189165 780 48821
http://localhost:3000/dbpedia2014 233 3583 189443 780 48893
http://localhost:3000/dbpedia2014 234 3583 191141 780 49426
http://localhost:3000/dbpedia2014 235 3583 191340 780 49475
http://localhost:3000/dbpedia2014 236 3583 191395 780 49488
http://localhost:3000/dbpedia2014 237 3583 191424 780 49494
http://localhost:3000/dbpedia2014 238 3583 191453 780 49500
http://localhost:3000/dbpedia2014 239 3583 191550 780 49522
http://localhost:3000/dbpedia2014 240 3583 191626 780 49541
http://localhost:3000/dbpedia2014 241 3583 191652 780 49551
http://localhost:3000/dbpedia2014 242 3583 192617 780 49769
http://localhost:3000/dbpedia2014 243 3583 192617 780 49769
http://localhost:3000/dbpedia2014 244 3583 192617 780 49769
http://localhost:3000/dbpedia2014 245 3583 192617 780 49769
http://localhost:3000/dbpedia2014 246 3583 193390 780 49979
http://localhost:3000/dbpedia2014 247 3583 195547 780 50605
http://localhost:3000/dbpedia2014 248 3583 195548 780 50605
http://localhost:3000/dbpedia2014 249 3583 196783 780 50930
http://localhost:3000/dbpedia2014 250 3583 196786 780 50930
http://localhost:3000/dbpedia2014 251 3583 196809 780 50936
http://localhost:3000/dbpedia2014 252 3583 196852 780 50942
http://localhost:3000/dbpedia2014 253 3583 196857 780 50942
http://localhost:3000/dbpedia2014 254 3583 196879 780 50949
http://localhost:3000/dbpedia2014 255 3583 196881 780 50949
http://localhost:3000/dbpedia2014 256 3583 196925 780 50959
http://localhost:3000/dbpedia2014 257 3583 196969 780 50970
http://localhost:3000/dbpedia2014 258 3583 197092 780 51000
http://localhost:3000/dbpedia2014 259 3583 197124 780 51006
http://localhost:3000/dbpedia2014 260 3583 197143 780 51011
http://localhost:3000/dbpedia2014 261 3583 197175 780 51021
http://localhost:3000/dbpedia2014 262 3583 197178 780 51021
http://localhost:3000/dbpedia2014 263 3583 197276 780 51046
http://localhost:3000/dbpedia2014 264 3583 197334 780 51061
http://localhost:3000/dbpedia2014 265 3583 197337 780 51061
http://localhost:3000/dbpedia2014 266 3583 197378 780 51072
http://localhost:3000/dbpedia2014 267 3583 197381 780 51072
http://localhost:3000/dbpedia2014 268 3583 197492 780 51097
http://localhost:3000/dbpedia2014 269 3583 197563 780 51115
http://localhost:3000/dbpedia2014 270 3583 197569 780 51115
http://localhost:3000/dbpedia2014 271 3583 197569 780 51115
http://localhost:3000/dbpedia2014 272 3583 204263 780 52949
http://localhost:3000/dbpedia2014 273 3583 204264 780 52949
http://localhost:3000/dbpedia2014 274 3583 204265 780 52949
http://localhost:3000/dbpedia2014 275 3583 204268 780 52949
http://localhost:3000/dbpedia2014 276 3583 204270 780 52949
http://localhost:3000/dbpedia2014 277 3583 204271 780 52949
http://localhost:3000/dbpedia2014 278 3583 204317 780 52949
http://localhost:3000/dbpedia2014 279 3583 204317 780 52949
http://localhost:3000/dbpedia2014 280 3583 204872 780 53088
http://localhost:3000/dbpedia2014 281 3583 204872 780 53088
http://localhost:3000/dbpedia2014 282 3583 204896 780 53088
http://localhost:3000/dbpedia2014 283 3583 205066 780 53135
http://localhost:3000/dbpedia2014 284 3583 205473 780 53248
http://localhost:3000/dbpedia2014 285 3583 205690 780 53308
http://localhost:3000/dbpedia2014 286 3583 206075 780 53408
http://localhost:3000/dbpedia2014 287 3583 206077 780 53408
http://localhost:3000/dbpedia2014 288 3583 206416 780 53484
http://localhost:3000/dbpedia2014 289 3583 207166 780 53661
http://localhost:3000/dbpedia2014 290 3583 207976 780 53880
http://localhost:3000/dbpedia2014 291 3583 207999 780 53886
http://localhost:3000/dbpedia2014 292 3583 208002 780 53886
http://localhost:3000/dbpedia2014 293 3583 208021 780 53891
http://localhost:3000/dbpedia2014 294 3583 208787 780 54113
http://localhost:3000/dbpedia2014 295 3583 209043 780 54180
http://localhost:3000/dbpedia2014 296 3583 210150 780 54513
http://localhost:3000/dbpedia2014 297 3583 210600 780 54633
http://localhost:3000/dbpedia2014 298 3583 210602 780 54633
http://localhost:3000/dbpedia2014 299 3583 212215 780 55124
http://localhost:3000/dbpedia2014 300 3583 212231 780 55127
http://localhost:3000/dbpedia2014 301 3583 213418 780 55447
http://localhost:3000/dbpedia2014 302 3583 214477 780 55699
http://localhost:3000/dbpedia2014 303 3583 215585 780 56016
http://localhost:3000/dbpedia2014 304 3583 215586 780 56016
http://localhost:3000/dbpedia2014 305 3583 215588 780 56016
http://localhost:3000/dbpedia2014 306 3583 215589 780 56016
http://localhost:3000/dbpedia2014 307 3583 216971 780 56350
http://localhost:3000/dbpedia2014 308 3583 216971 780 56350
http://localhost:3000/dbpedia2014 309 3583 216975 780 56350
http://localhost:3000/dbpedia2014 310 3583 216976 780 56350
http://localhost:3000/dbpedia2014 311 3583 220926 780 57405
http://localhost:3000/dbpedia2014 312 3583 220965 780 57415
http://localhost:3000/dbpedia2014 313 3583 221069 780 57439
http://localhost:3000/dbpedia2014 314 3583 221423 780 57541
http://localhost:3000/dbpedia2014 315 3583 221464 780 57549
http://localhost:3000/dbpedia2014 316 3583 221467 780 57549
http://localhost:3000/dbpedia2014 317 3583 221895 780 57671
